relativeIndex	absoluteIndex	description	TP	FP	TN	FN	Acc	MCC	F1	Recall	Precision	Count
455	3397	[!#1]c1[cH]c(Cl)c([!#1])c(Cl)[cH]1	86.0	60.0	145159.0	110.0	0.9988309321596809	0.5078203411349058	0.5029239766081871	0.4387755102040816	0.589041095890411	196.0
456	3411	[!#1]c1[cH]c2[cH][cH][cH][cH]c2[cH]c1[OH]	30.0	11.0	145355.0	19.0	0.999793693910532	0.6692149831672018	0.6666666666666666	0.6122448979591837	0.7317073170731707	49.0
457	3428	[!#1]c1[cH]n[nH]c1[!#1]	59.0	54.0	145171.0	131.0	0.9987277791149469	0.40206894696433276	0.38943894389438943	0.3105263157894737	0.5221238938053098	190.0
458	3443	[!#1]c1[cH]sc([NH2])n1	67.0	21.0	145265.0	62.0	0.9994292198191383	0.6285740686087874	0.6175115207373273	0.5193798449612403	0.7613636363636364	129.0
459	3462	[!#1]C1=C([!#1])C(=O)[CH2]C([!#1])([CH3])[CH2]1	49.0	11.0	145304.0	51.0	0.999573634081766	0.6324025218094333	0.6125	0.49	0.8166666666666667	100.0
460	3474	[!#1]c1c([!#1])c([!#1])c([!#1])c([!#1])c1[!#1]	1024.0	297.0	143164.0	930.0	0.9915620809407558	0.6334483182078867	0.6253435114503817	0.5240532241555783	0.7751703255109765	1954.0
461	3476	[!#1]c1c([!#1])c2[cH][cH][cH][cH]c2n1[!#1]	79.0	53.0	145019.0	264.0	0.9978200323212874	0.37041455061314743	0.33263157894736844	0.2303206997084548	0.5984848484848485	343.0
462	3477	[!#1]c1c([!#1])c2[cH][cH][cH][cH]c2oc1=O	71.0	16.0	145225.0	103.0	0.9991816525117766	0.5767356548051491	0.5440613026819924	0.40804597701149425	0.8160919540229885	174.0
463	3504	[!#1]c1c([OH])c2[cH][cH][cH][cH]c2oc1=O	38.0	0.0	145333.0	44.0	0.9996974177354468	0.6806426202087443	0.6333333333333334	0.4634146341463415	1.0	82.0
464	3510	[!#1]c1c(Cl)[cH]c(Cl)[cH]c1Cl	29.0	10.0	145341.0	35.0	0.9996905408657979	0.5803265191267842	0.5631067961165049	0.453125	0.7435897435897436	64.0
465	3511	[!#1]c1c(F)[cH][cH][cH]c1F	40.0	7.0	145303.0	65.0	0.9995048653852766	0.5692130323560761	0.5263157894736843	0.38095238095238093	0.851063829787234	105.0
466	3533	[!#1]c1n[cH][cH][cH]n1	28.0	25.0	145286.0	76.0	0.9993054361654575	0.37683359602781463	0.3566878980891719	0.2692307692307692	0.5283018867924528	104.0
467	3535	[!#1]c1n[cH][cH]n1[!#1]	20.0	24.0	145271.0	100.0	0.9991472681635319	0.2748962674246155	0.2439024390243902	0.16666666666666666	0.45454545454545453	120.0
468	3545	[!#1]c1n[cH]nc([!#1])c1[!#1]	1025.0	212.0	143777.0	401.0	0.9957844789052024	0.769668861707402	0.76980848666917	0.7187938288920056	0.8286176232821342	1426.0
469	3553	[!#1]c1n[nH]c(=O)[nH]c1=O	23.0	16.0	145348.0	28.0	0.9996974177354468	0.5155686605499301	0.5111111111111111	0.45098039215686275	0.5897435897435898	51.0
470	3558	[!#1]c1nc([!#1])c([!#1])c([!#1])n1	300.0	170.0	144582.0	363.0	0.9963346284771172	0.5356702947423718	0.529567519858782	0.45248868778280543	0.6382978723404256	663.0
471	3560	[!#1]c1nc([!#1])c2[cH][cH][cH][cH]c2n1	20.0	1.0	145348.0	46.0	0.9996767871265	0.5371199727833705	0.45977011494252873	0.30303030303030304	0.9523809523809523	66.0
472	3601	[!#1]c1nc2[cH][cH][cH][cH]c2o1	12.0	2.0	145365.0	36.0	0.9997386789533405	0.46283045177898113	0.3870967741935483	0.25	0.8571428571428571	48.0
473	3604	[!#1]c1nc2[cH][cH]c([!#1])[cH]c2[nH]1	109.0	29.0	145148.0	129.0	0.9989134545954681	0.6009792650633493	0.5797872340425532	0.4579831932773109	0.7898550724637681	238.0
474	3613	[!#1]c1nc2n([!#1])c(=O)n([!#1])c(=O)c2n1[!#1]	39.0	13.0	145314.0	49.0	0.999573634081766	0.5763418367709038	0.5571428571428572	0.4431818181818182	0.75	88.0
475	3620	[!#1]c1nn([!#1])c([!#1])c1[!#1]	309.0	93.0	144698.0	315.0	0.9971942371832342	0.6156824751054818	0.6023391812865497	0.4951923076923077	0.7686567164179104	624.0
476	3632	[!#1]c1nnc([NH2])s1	46.0	14.0	145331.0	24.0	0.9997386789533405	0.7096669568203627	0.7076923076923077	0.6571428571428571	0.7666666666666667	70.0
477	3641	[!#1]c1nonc1[!#1]	39.0	9.0	145282.0	85.0	0.9993535742530001	0.5052822527862342	0.4534883720930233	0.31451612903225806	0.8125	124.0
478	3668	[!#1]F	8156.0	1.0	137250.0	8.0	0.9999381081731595	0.9994158805741455	0.9994485632007842	0.9990200881920627	0.9998774059090352	8164.0
479	3714	[!#1]N([CH3])[CH3]	2399.0	460.0	141469.0	1087.0	0.9893614826530963	0.7546613635082842	0.7561859732072498	0.6881812966150316	0.8391045820216859	3486.0
480	3806	[!#1]n1[cH]n[cH]n1	278.0	11.0	145055.0	71.0	0.9994360966887873	0.8750885924391439	0.871473354231975	0.7965616045845272	0.9619377162629758	349.0
481	3822	[!#1]N1[CH2][CH2][CH2][CH2]1	262.0	49.0	144909.0	195.0	0.9983220438056597	0.6942058297799426	0.6822916666666667	0.5733041575492341	0.842443729903537	457.0
482	3844	[!#1]N1[CH2][CH2]N([CH2][CH2]1)c2[cH][cH][cH][cH]c2O[CH3]	11.0	3.0	145375.0	26.0	0.9998005707801808	0.48324048043297707	0.43137254901960786	0.2972972972972973	0.7857142857142857	37.0
483	3856	[!#1]N1[CH2][CH2]O[CH2][CH2]1	500.0	119.0	144490.0	306.0	0.9970773303992023	0.7064802923753407	0.7017543859649122	0.6203473945409429	0.8077544426494345	806.0
484	3969	[!#1]O[CH](F)F	42.0	1.0	145315.0	57.0	0.9996011415603617	0.6435862476252373	0.5915492957746479	0.42424242424242425	0.9767441860465116	99.0
485	3974	[!#1]O[CH2][CH]([OH])[CH2][NH][CH]([CH3])[CH3]	161.0	6.0	145217.0	31.0	0.9997455558229894	0.8989970134974091	0.8969359331476322	0.8385416666666666	0.9640718562874252	192.0
486	3990	[!#1]O[CH2][CH2][CH2][CH3]	87.0	44.0	145056.0	228.0	0.9981294914554895	0.427539308904218	0.3901345291479821	0.2761904761904762	0.6641221374045801	315.0
487	3995	[!#1]O[CH2][CH2][OH]	67.0	25.0	145183.0	140.0	0.9988653165079255	0.4850569595109956	0.44816053511705684	0.32367149758454106	0.7282608695652174	207.0
488	3996	[!#1]O[CH2][CH2]c1[cH][cH][cH][cH][cH]1	34.0	3.0	145333.0	45.0	0.999669910256851	0.6287542533245427	0.5862068965517242	0.43037974683544306	0.918918918918919	79.0
489	3999	[!#1]O[CH2][CH2]N([CH2][CH3])[CH2][CH3]	51.0	17.0	145293.0	54.0	0.9995117422549256	0.6033386772397656	0.5895953757225433	0.4857142857142857	0.75	105.0
490	4076	[!#1]OC([!#1])([!#1])C(=O)[!#1]	783.0	370.0	143352.0	910.0	0.9911976068493622	0.5562628736462845	0.55024595924104	0.46249261665682223	0.6790980052038161	1693.0
491	4080	[!#1]OC([CH3])([CH3])[CH3]	401.0	64.0	144853.0	97.0	0.9988928239865213	0.8327516915774276	0.8328141225337488	0.8052208835341366	0.8623655913978494	498.0
492	4088	[!#1]OC(=O)[CH2][CH3]	78.0	32.0	145199.0	106.0	0.9990509919884468	0.547838992239949	0.5306122448979591	0.42391304347826086	0.7090909090909091	184.0
493	4090	[!#1]OC(=O)[CH3]	3472.0	830.0	139653.0	1460.0	0.984251968503937	0.7457634641844327	0.7520034654537578	0.7039740470397404	0.8070664807066481	4932.0
494	4091	[!#1]OC(=O)[NH][CH3]	157.0	13.0	145132.0	113.0	0.999133514424234	0.7324480961840729	0.7136363636363637	0.5814814814814815	0.9235294117647059	270.0
495	4093	[!#1]OC(=O)[NH2]	44.0	1.0	145250.0	120.0	0.9991678987724788	0.5119593999079235	0.42105263157894746	0.2682926829268293	0.9777777777777777	164.0
496	4094	[!#1]OC(=O)C(=[CH2])[CH3]	39.0	19.0	145271.0	86.0	0.9992779286868617	0.4577342607888592	0.42622950819672134	0.312	0.6724137931034483	125.0
497	4102	[!#1]Oc1[cH][cH][cH][cH][cH]1	219.0	57.0	144792.0	347.0	0.9972217446618299	0.5529745354795202	0.5201900237529691	0.3869257950530035	0.7934782608695652	566.0
498	4124	[!#1]Oc1[cH][cH]c([cH][cH]1)[CH]([!#1])[!#1]	126.0	143.0	144790.0	356.0	0.996568442045181	0.34834509424999616	0.3355525965379494	0.26141078838174275	0.4684014869888476	482.0
499	4137	[!#1]Oc1[cH][cH]c([cH][cH]1)S(=O)(=O)[!#1]	39.0	4.0	145336.0	36.0	0.9997249252140425	0.686639773968741	0.6610169491525424	0.52	0.9069767441860465	75.0
500	4145	[!#1]Oc1[cH][cH]c([cH]c1O[!#1])C(=O)[!#1]	269.0	90.0	144746.0	310.0	0.9972492521404257	0.5887825506479376	0.5735607675906184	0.46459412780656306	0.7493036211699164	579.0
501	4155	[!#1]Oc1[cH][cH]c([OH])[cH][cH]1	9.0	12.0	145304.0	90.0	0.9992985592958086	0.19715330532710554	0.15000000000000002	0.09090909090909091	0.42857142857142855	99.0
502	4158	[!#1]Oc1[cH][cH]c(Cl)[cH][cH]1	28.0	16.0	145272.0	99.0	0.9992091599903724	0.37427328744996363	0.32748538011695905	0.2204724409448819	0.6363636363636364	127.0
503	4160	[!#1]Oc1[cH][cH]c(O[!#1])[cH][cH]1	73.0	0.0	145227.0	115.0	0.9992091599903724	0.6228889440433673	0.5593869731800766	0.3882978723404255	1.0	188.0
504	4165	[!#1]Oc1[cH][cH]c2c(=O)c([!#1])[cH]oc2[cH]1	42.0	23.0	145238.0	112.0	0.9990716225973937	0.4194179752606737	0.3835616438356164	0.2727272727272727	0.6461538461538462	154.0
505	4169	[!#1]Oc1[cH]c([cH][cH]c1[OH])[CH]([!#1])[!#1]	204.0	175.0	144787.0	249.0	0.9970842072688512	0.49089075639604884	0.49038461538461536	0.4503311258278146	0.5382585751978892	453.0
506	4179	[!#1]OP(=O)([OH])O[!#1]	1560.0	176.0	143595.0	84.0	0.9982120138912767	0.9225229750616596	0.9230769230769231	0.948905109489051	0.8986175115207373	1644.0
507	4180	[!#1]OP(=O)(O[!#1])O[!#1]	126.0	34.0	145185.0	70.0	0.9992848055565107	0.7111651960849427	0.7078651685393258	0.6428571428571429	0.7875	196.0
508	4181	[!#1]OS(=O)(=O)[!#1]	264.0	68.0	144922.0	161.0	0.9984251968503937	0.7020582681063112	0.6974900924702775	0.6211764705882353	0.7951807228915663	425.0
509	4241	[!#1]S(=O)(=O)c1[cH][cH]c([CH3])[cH][cH]1	231.0	27.0	145089.0	68.0	0.9993466973833511	0.8313819420179426	0.829443447037702	0.7725752508361204	0.8953488372093024	299.0
510	4264	[!#1]S[CH]([!#1])[!#1]	802.0	215.0	143832.0	566.0	0.9946291648041812	0.6773845252823086	0.6725366876310273	0.5862573099415205	0.7885939036381514	1368.0
511	4276	[!#1]S[CH2][CH3]	112.0	80.0	145025.0	198.0	0.9980882302375959	0.45819127345703337	0.4462151394422311	0.36129032258064514	0.5833333333333334	310.0
512	4284	[!#1]S[CH3]	2336.0	341.0	142067.0	671.0	0.9930406079152769	0.8198579608775037	0.8219563687543984	0.7768540073162621	0.8726186029137094	3007.0
513	4328	[O-][N+](=O)c1cccc(Br)c1	24.0	11.0	145357.0	23.0	0.9997661864319362	0.591624301018309	0.5853658536585366	0.5106382978723404	0.6857142857142857	47.0
514	4329	[O-][N+](=O)c1cccc(C=N)c1	30.0	10.0	145355.0	20.0	0.999793693910532	0.6707204112441573	0.6666666666666665	0.6	0.75	50.0
515	4333	[O-][N+](=O)c1cccc(c1)[N+](=O)[O-]	213.0	36.0	145083.0	83.0	0.9991816525117766	0.7841768438746447	0.781651376146789	0.7195945945945946	0.8554216867469879	296.0
516	4334	[O-][N+](=O)c1cccc(c1)C(F)(F)F	50.0	11.0	145329.0	25.0	0.9997524326926384	0.7391017530059198	0.7352941176470588	0.6666666666666666	0.819672131147541	75.0
517	4335	[O-][N+](=O)c1cccc(c1)S(=O)=O	89.0	43.0	145196.0	87.0	0.9991060069456383	0.5834808270013723	0.577922077922078	0.5056818181818182	0.6742424242424242	176.0
518	4336	[O-][N+](=O)c1cccc(Cl)c1	44.0	61.0	145225.0	85.0	0.9989959770312554	0.377565563170408	0.37606837606837606	0.34108527131782945	0.41904761904761906	129.0
519	4345	[O-][N+](=O)c1ccccc1C=O	38.0	28.0	145266.0	83.0	0.9992366674689681	0.4248838056702999	0.40641711229946526	0.3140495867768595	0.5757575757575758	121.0
520	4346	[O-][N+](=O)c1ccccc1Cl	25.0	45.0	145298.0	47.0	0.9993673279922979	0.3518311811303379	0.35211267605633806	0.3472222222222222	0.35714285714285715	72.0
521	4371	Brc1ccc(cc1)S(=O)=O	17.0	34.0	145335.0	29.0	0.9995667572121171	0.3507659646804875	0.35051546391752575	0.3695652173913043	0.3333333333333333	46.0
522	4378	Brc1ccccc1C=O	35.0	63.0	145225.0	92.0	0.998934085204415	0.31320301809348466	0.3111111111111111	0.2755905511811024	0.35714285714285715	127.0
523	4387	C(c1ccccc1)c2ccccc2	2192.0	874.0	140589.0	1760.0	0.9818863253447031	0.6207625254231629	0.6246793958392705	0.5546558704453441	0.7149380300065231	3952.0
524	4389	C(Cc1ccccc1)c2ccccc2	1452.0	547.0	142692.0	724.0	0.9912594986762026	0.6917832395121111	0.695568862275449	0.6672794117647058	0.7263631815907954	2176.0
525	4391	C(NCc1ccccc1)c2ccccc2	286.0	141.0	144695.0	293.0	0.9970154385723619	0.5737573584088876	0.5685884691848907	0.4939550949913644	0.6697892271662763	579.0
526	4392	C[N+](=O)[O-]	44.0	2.0	145276.0	93.0	0.9993466973833511	0.5540626636916143	0.4808743169398907	0.32116788321167883	0.9565217391304348	137.0
527	4412	C=CC(=O)NC=S	28.0	5.0	145338.0	44.0	0.9996630333872022	0.5742990978021455	0.5333333333333333	0.3888888888888889	0.8484848484848485	72.0
528	4416	C=CC=N	63.0	31.0	145075.0	246.0	0.9980951071072448	0.36899507561205225	0.31265508684863524	0.20388349514563106	0.6702127659574468	309.0
529	4418	C=CC=O	14373.0	5160.0	119760.0	6122.0	0.9224151566207063	0.673455261038966	0.7181472968921756	0.7012929982922664	0.7358316694824144	20495.0
530	4420	C=CCNC=O	339.0	97.0	144402.0	577.0	0.9953649898566173	0.5345645131349157	0.5014792899408284	0.3700873362445415	0.7775229357798165	916.0
531	4450	C1C2CCCCC12	144.0	48.0	145043.0	180.0	0.9984320737200426	0.5766582578198515	0.5581395348837209	0.4444444444444444	0.75	324.0
532	4459	c1cc(cs1)c2ccccc2	49.0	22.0	145296.0	48.0	0.9995186191245745	0.5902174089806199	0.5833333333333333	0.5051546391752577	0.6901408450704225	97.0
533	4465	C1CC=CCN1	113.0	59.0	144969.0	274.0	0.9977100024069043	0.4370504315188321	0.40429338103756707	0.29198966408268734	0.6569767441860465	387.0
534	4491	c1cc2ccccc2n1c3ccccc3	24.0	7.0	145355.0	29.0	0.9997524326926384	0.5919886921079166	0.5714285714285714	0.4528301886792453	0.7741935483870968	53.0
535	4492	C1Cc2ccccc2Nc3ccccc13	95.0	29.0	145261.0	30.0	0.9995942646907128	0.7628553331526525	0.7630522088353414	0.76	0.7661290322580645	125.0
536	4494	c1cc2ccccc2s1	33.0	7.0	145303.0	72.0	0.999456727297734	0.5090091737600185	0.45517241379310347	0.3142857142857143	0.825	105.0
537	4495	c1cc2cccnc2s1	20.0	6.0	145349.0	40.0	0.9996836639961489	0.5062477726118546	0.4651162790697674	0.3333333333333333	0.7692307692307693	60.0
538	4497	c1cc2cncnc2s1	14.0	13.0	145334.0	54.0	0.9995392497335213	0.3265440248509753	0.29473684210526313	0.20588235294117646	0.5185185185185185	68.0
539	4504	c1ccc(cc1)C(c2ccccc2)c3ccccc3	32.0	20.0	145245.0	118.0	0.9990509919884468	0.361972735979942	0.3168316831683169	0.21333333333333335	0.6153846153846154	150.0
540	4512	C1CCC(CC1)c2ccccc2	760.0	230.0	143717.0	708.0	0.9935494962692982	0.6274377633845732	0.6183889340927583	0.5177111716621253	0.7676767676767676	1468.0
541	4513	c1ccc(cc1)c2ccccn2	191.0	67.0	144988.0	169.0	0.9983770587628511	0.6259524860494958	0.6181229773462784	0.5305555555555556	0.7403100775193798	360.0
542	4549	c1ccc2nc3ccccc3cc2c1	28.0	13.0	145308.0	66.0	0.999456727297734	0.45080896891096583	0.4148148148148148	0.2978723404255319	0.6829268292682927	94.0
543	4551	c1ccc2ncccc2c1	2185.0	657.0	141572.0	1001.0	0.9885981501220644	0.7203720518552682	0.7249502322495024	0.6858129315756435	0.7688247712878254	3186.0
544	4553	c1ccc2ncncc2c1	511.0	101.0	144391.0	412.0	0.9964721658700959	0.678310879285023	0.6657980456026059	0.5536294691224268	0.8349673202614379	923.0
545	4560	C1CCCCCCC1	444.0	122.0	144400.0	449.0	0.9960733074304576	0.6227593702692715	0.608636052090473	0.49720044792833146	0.784452296819788	893.0
546	4561	C1CCCNCC1	212.0	38.0	144915.0	250.0	0.9980194615411064	0.6229874978408029	0.595505617977528	0.4588744588744589	0.848	462.0
547	4569	c1ccsc1	1085.0	379.0	143441.0	510.0	0.993886462882096	0.7069610142576408	0.7093821510297483	0.6802507836990596	0.7411202185792349	1595.0
548	4571	C1CN(CCN1)c2ccccc2	421.0	94.0	144688.0	212.0	0.9978956778874256	0.736335192767939	0.7334494773519165	0.665086887835703	0.8174757281553398	633.0
549	4579	C1CN2CCC1CC2	220.0	19.0	145032.0	144.0	0.9988790702472234	0.7454042348973133	0.7296849087893863	0.6043956043956044	0.9205020920502092	364.0
550	4588	c1cncnc1	6298.0	1235.0	136495.0	1387.0	0.9819688477804903	0.8182371098754501	0.827704034695755	0.8195185426154847	0.836054692685517	7685.0
551	4589	c1cnn(c1)c2ccccc2	178.0	51.0	144945.0	241.0	0.9979919540625107	0.5737876070322776	0.5493827160493827	0.42482100238663484	0.777292576419214	419.0
552	4593	C1COC(C1)n2cnc3cncnc23	999.0	88.0	144265.0	63.0	0.9989615926830107	0.9292755860340208	0.929734760353653	0.940677966101695	0.9190432382704692	1062.0
553	4605	c1csc(c1)c2ccccc2	13.0	14.0	145323.0	65.0	0.999456727297734	0.28306547531708	0.2476190476190476	0.16666666666666666	0.48148148148148145	78.0
554	4606	C1CSC(N1)c2ccccc2	24.0	3.0	145362.0	26.0	0.9998005707801808	0.6531175135143247	0.6233766233766234	0.48	0.8888888888888888	50.0
555	4613	c1nc[nH]n1	166.0	59.0	145063.0	127.0	0.998720902245298	0.6459063215677763	0.640926640926641	0.5665529010238908	0.7377777777777778	293.0
556	4625	c1nncn1c2ccccc2	68.0	13.0	145258.0	76.0	0.9993879586012447	0.6293738562071861	0.6044444444444446	0.4722222222222222	0.8395061728395061	144.0
557	4631	CBr	155.0	53.0	145053.0	154.0	0.9985764879826703	0.610735768375339	0.5996131528046421	0.5016181229773463	0.7451923076923077	309.0
558	4692	CC(=O)c1ccccc1C(=O)C	65.0	41.0	145129.0	180.0	0.9984802118075852	0.4027235212888302	0.37037037037037035	0.2653061224489796	0.6132075471698113	245.0
559	4693	CC(=O)c1ccccc1O	2902.0	1131.0	140169.0	1213.0	0.9838806175428945	0.7040686432108729	0.7123220422189495	0.705224787363305	0.7195636002975453	4115.0
560	4697	CC(=O)CC(=O)N	270.0	55.0	144899.0	191.0	0.9983082900663618	0.6967653368837593	0.6870229007633588	0.5856832971800434	0.8307692307692308	461.0
561	4703	CC(=O)N	29506.0	3720.0	108444.0	3745.0	0.9486641680706942	0.8544321723888341	0.8877055222106893	0.8873718083666656	0.8880394871486186	33251.0
562	4710	CC(=O)NCC(=O)N	5761.0	402.0	138467.0	785.0	0.9918371557267132	0.9027860923432306	0.9066016208985757	0.8800794378246257	0.934772026610417	6546.0
563	4739	CC(=O)OCC=O	1143.0	473.0	143079.0	720.0	0.9917958945088196	0.6546469231194165	0.6570853693590112	0.6135265700483091	0.7073019801980198	1863.0
564	4745	CC(C)(C)C(=O)N	172.0	53.0	144967.0	223.0	0.9981019839768938	0.5761287950561508	0.5548387096774193	0.43544303797468353	0.7644444444444445	395.0
565	4747	CC(C)(C)C=O	3670.0	1444.0	138509.0	1792.0	0.9777464498160438	0.6828887106008338	0.6940242057488653	0.6719150494324423	0.7176378568635119	5462.0
566	4757	CC(C)(C)c1ccccc1	1470.0	374.0	142375.0	1196.0	0.9892033146511708	0.6579478309686897	0.6518847006651886	0.5513878469617405	0.797180043383948	2666.0
567	4759	CC(C)(C)CC=C	4703.0	2372.0	136164.0	2176.0	0.96872399683664	0.6577208184567307	0.6740719506951411	0.6836749527547609	0.6647349823321554	6879.0
568	4763	CC(C)(C)NC=O	193.0	67.0	144812.0	343.0	0.9971804834439363	0.5158421474509935	0.48492462311557794	0.36007462686567165	0.7423076923076923	536.0
569	4765	CC(C)(C)NCC(O)CO	18.0	1.0	145350.0	46.0	0.9996767871265	0.5160928905464021	0.43373493975903615	0.28125	0.9473684210526315	64.0
570	4769	CC(C)(C)OC=O	1562.0	558.0	142241.0	1054.0	0.9889144861259155	0.6577938110899966	0.6596283783783784	0.5970948012232415	0.7367924528301887	2616.0
571	4774	CC(C)(CCC=O)C=O	334.0	209.0	144432.0	440.0	0.9955369115978406	0.5130655792969709	0.507213363705391	0.4315245478036176	0.6151012891344383	774.0
572	4776	CC(C)(O)C#C	100.0	43.0	145114.0	158.0	0.9986177492005639	0.5200176863775126	0.49875311720698257	0.3875968992248062	0.6993006993006993	258.0
573	4777	CC(C)C	40947.0	5883.0	91901.0	6684.0	0.9135783791218237	0.8030342462664251	0.8669609680185474	0.8596712225231466	0.874375400384369	47631.0
574	4781	CC(C)C(NC=O)C(=O)O	896.0	592.0	143169.0	758.0	0.9907162259739367	0.5664664969237396	0.570337364735837	0.5417170495767836	0.6021505376344086	1654.0
575	4786	CC(C)c1ccc(C)c(O)c1	146.0	25.0	145045.0	199.0	0.9984595811986384	0.6004931656172356	0.565891472868217	0.42318840579710143	0.8538011695906432	345.0
576	4787	CC(C)c1ccc(C)cc1	409.0	200.0	144081.0	725.0	0.9936388955747344	0.48938095448566293	0.46930579460699945	0.36067019400352734	0.6715927750410509	1134.0
577	4788	CC(C)C1CCC(C)CC1O	3254.0	1057.0	139717.0	1387.0	0.983192930578001	0.718850202689926	0.726988382484361	0.7011419952596423	0.7548132683832057	4641.0
578	4789	CC(C)c1ccc(O)cc1	942.0	428.0	142927.0	1118.0	0.9893683595227453	0.5557372761972681	0.5492711370262391	0.45728155339805826	0.6875912408759124	2060.0
579	4795	CC(C)CC(=O)O	7716.0	3163.0	131100.0	3436.0	0.9546195371866726	0.6759824158067104	0.7004675230357224	0.6918938307030129	0.7092563654747679	11152.0
580	4797	CC(C)CC(C)O	16759.0	3892.0	121995.0	2769.0	0.9541931712684386	0.8080911140022529	0.8342168794643967	0.8582036050798852	0.8115345503849692	19528.0
581	4798	CC(C)CC=O	16274.0	5203.0	118531.0	5407.0	0.9270364130247911	0.7113323014665311	0.7541591361972287	0.750611134172778	0.7577408390371094	21681.0
582	4800	CC(C)CCC(=O)O	4806.0	2446.0	135198.0	2965.0	0.9627892583296084	0.620636734609839	0.6398189442854291	0.6184532235233561	0.6627137341423056	7771.0
583	4804	CC(C)CN	7891.0	2457.0	131488.0	3579.0	0.9584912147990234	0.702059557279235	0.7233476945641214	0.6879686137750654	0.7625628140703518	11470.0
584	4807	CC(C)CO	23830.0	5142.0	111122.0	5321.0	0.9280473128631846	0.7750293575930093	0.8199852037919585	0.8174676683475696	0.8225182935247826	29151.0
585	4808	CC(C)COC=O	5998.0	2070.0	135004.0	2343.0	0.9696523742392463	0.715096971127204	0.731062221951368	0.7190984294449106	0.7434308378780367	8341.0
586	4813	CC(C)NCC(=O)N	132.0	11.0	145156.0	116.0	0.9991266375545852	0.7005856420331733	0.6751918158567775	0.532258064516129	0.9230769230769231	248.0
587	4814	CC(C)NCC(O)CO	238.0	23.0	144999.0	155.0	0.9987759172024894	0.7425900390539367	0.72782874617737	0.6055979643765903	0.9118773946360154	393.0
588	4820	CC(CC=O)c1ccccc1	364.0	150.0	144334.0	567.0	0.995069284461713	0.5240400002367095	0.5038062283737025	0.39097744360902253	0.708171206225681	931.0
589	4823	CC(N)c1ccccc1	1664.0	432.0	142378.0	941.0	0.9905580579720111	0.7074890007508802	0.7079344820251011	0.6387715930902111	0.7938931297709924	2605.0
590	4824	CC(NC(=O)CO)C(=O)O	220.0	24.0	145100.0	71.0	0.9993466973833511	0.8253077968117115	0.8224299065420562	0.7560137457044673	0.9016393442622951	291.0
591	4825	CC(NC(=O)OC(C)(C)C)C(=O)O	67.0	43.0	145268.0	37.0	0.9994498504280851	0.6261396769181823	0.6261682242990654	0.6442307692307693	0.6090909090909091	104.0
592	4828	CC(NS(=O)=O)C(=O)O	31.0	4.0	145345.0	35.0	0.9997318020836915	0.64488748555593	0.6138613861386139	0.4696969696969697	0.8857142857142857	66.0
593	4842	CC(O)CN	5461.0	1244.0	136630.0	2080.0	0.9771412852869373	0.7561372025065868	0.766671346342833	0.7241745126641029	0.8144668158090976	7541.0
594	4843	CC(O)CN(C)C	1273.0	258.0	143139.0	745.0	0.9931024997421174	0.7209473765830491	0.7173851789236404	0.630822596630327	0.8314826910516002	2018.0
595	4850	CC=CC(=O)N	580.0	162.0	143835.0	838.0	0.9931231303510641	0.5625676260201522	0.5370370370370371	0.4090267983074753	0.7816711590296496	1418.0
596	4860	CC=NO	165.0	28.0	144879.0	343.0	0.9974486813602448	0.5260699176191845	0.470756062767475	0.3248031496062992	0.8549222797927462	508.0
597	4863	CC=O	74813.0	7527.0	55507.0	7568.0	0.896193652649314	0.7886623049754579	0.9083601969390666	0.908134157147886	0.9085863492834588	82381.0
598	4875	CC1(C)CC1	434.0	130.0	144350.0	501.0	0.9956606952515215	0.5957236049392741	0.5790527018012008	0.4641711229946524	0.7695035460992907	935.0
599	4876	CC1(C)CC1C=O	191.0	38.0	144970.0	216.0	0.9982532751091703	0.624898454896316	0.60062893081761	0.4692874692874693	0.834061135371179	407.0
600	4882	CC1(O)CCCCC1	3198.0	1243.0	139094.0	1880.0	0.9785235360863734	0.6624558968614362	0.6719193192562244	0.6297755021662071	0.7201080837649179	5078.0
601	4897	Cc1c(O)ccc2ccccc12	73.0	19.0	145196.0	127.0	0.9989959770312554	0.5377702868179897	0.5	0.365	0.7934782608695652	200.0
602	4900	Cc1cc(=O)c2ccc(O)cc2o1	60.0	28.0	145163.0	164.0	0.9986796410274044	0.42684461520920675	0.3846153846153846	0.26785714285714285	0.6818181818181818	224.0
603	4904	Cc1cc(=O)oc2ccccc12	780.0	114.0	144165.0	356.0	0.9967678712650002	0.7724541363719498	0.7684729064039408	0.6866197183098591	0.87248322147651	1136.0
604	4918	Cc1cc(C)cc(C)c1	270.0	103.0	144473.0	569.0	0.9953787435959152	0.48080289248516495	0.4455445544554456	0.3218116805721097	0.7238605898123325	839.0
605	4924	Cc1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-]	65.0	9.0	145269.0	72.0	0.9994429735584363	0.6453366897545095	0.6161137440758294	0.4744525547445255	0.8783783783783784	137.0
606	4928	Cc1cc(O)cc(O)c1	3550.0	1233.0	138742.0	1890.0	0.9785235360863734	0.6849512405412261	0.6945123740584956	0.6525735294117647	0.7422120008362952	5440.0
607	4929	Cc1cc[nH]n1	26.0	11.0	145313.0	65.0	0.9994773579066809	0.447874200181314	0.40624999999999994	0.2857142857142857	0.7027027027027027	91.0
