relativeIndex	absoluteIndex	description	TP	FP	TN	FN	Acc	MCC	F1	Recall	Precision	Count
68	68	[SX4;$([H1]),$([H0][#6])](=[!#6])(=[!#6])[!#6] (Sulfonic_derivative)	7162.0	1400.0	175339.0	708.0	0.988581271768982	0.8665914982305661	0.8717137293086661	0.9100381194409148	0.8364868021490306	7870.0
69	69	[SX2;$([H1]),$([H0][#6])][!#6] (Sulfenic_derivative)	293.0	159.0	183806.0	351.0	0.9972374044602376	0.5417552782477726	0.5346715328467153	0.4549689440993789	0.6482300884955752	644.0
70	70	[PX3;$([H3]),$([H2][#6]),$([H1]([#6])[#6]),$([H0]([#6])([#6])[#6])] (Phosphine)	98.0	38.0	184427.0	46.0	0.9995449842640391	0.7000587357689283	0.7000000000000001	0.6805555555555556	0.7205882352941176	144.0
71	71	[PX4;$([H1]),$([H0][#6])](=[OX1])([OX2][#6;!$(C=[O,N,S])])[OX2][#6;!$(C=[O,N,S])] (Phosphonic_diester)	142.0	129.0	184182.0	156.0	0.9984561966101329	0.4989136577300788	0.4991212653778558	0.4765100671140939	0.5239852398523985	298.0
72	72	[PX4;$([H1]),$([H0][#6])](=[!#6])([!#6])[!#6] (Phosphonic_acid_derivative)	463.0	309.0	183607.0	230.0	0.997080315694251	0.6315467569891093	0.6320819112627987	0.6681096681096681	0.5997409326424871	693.0
73	73	[PX4D4](=[OX1])([$([OX2H]),$([OX1-])])([$([OX2H]),$([OX1-])])[OX2][#6;!$(C=[O,N,S])] (Phosphoric_monoester)	454.0	155.0	183660.0	340.0	0.9973186572702306	0.6515947463260321	0.6471846044191019	0.5717884130982368	0.7454844006568144	794.0
74	74	[PX4D4](=[OX1])([OX2][#6;!$(C=[O,N,S])])([OX2][#6;!$(C=[O,N,S])])[OX2][#6;!$(C=[O,N,S])] (Phosphoric_triester)	78.0	40.0	184346.0	145.0	0.9989978820100862	0.4804056506386135	0.4574780058651025	0.3497757847533632	0.6610169491525424	223.0
75	75	[PX4D4](=[!#6])([!#6])([!#6])[!#6] (Phosphoric_acid_derivative)	2496.0	293.0	181609.0	211.0	0.9972699055842348	0.9070156148311116	0.9082969432314412	0.9220539342445512	0.8949444245249193	2707.0
76	76	a (Aromatic)	139854.0	2074.0	39614.0	3067.0	0.9721519535883948	0.9211275667368114	0.9819518411509256	0.9785405923552172	0.9853869567668112	142921.0
77	77	[D4R;$(*(@*)(@*)(@*)@*)] (Spiro)	2435.0	1783.0	176738.0	3653.0	0.9705539816585323	0.4660827887954465	0.4725402678051619	0.3999671484888304	0.5772878141299194	6088.0
